id,neighbourhood,latitude,longitude,room_type,price,year
266449,Lower East Side,40.71866,-73.98962,Entire home/apt,180,2021
267435,Rego Park,40.73333,-73.85933,Private room,55,2021
267652,Kensington,40.643776,-73.972168,Private room,60,2021
268335,Williamsburg,40.72136,-73.95674,Entire home/apt,125,2021
268481,Williamsburg,40.7154,-73.94028,Entire home/apt,150,2021
269283,Crown Heights,40.66385,-73.93229,Private room,40,2021
269404,Astoria,40.76716,-73.91177,Private room,130,2021
269889,Long Island City,40.74536,-73.94903,Private room,91,2021
270139,Bushwick,40.70413,-73.92726,Private room,32,2021
270231,Woodside,40.74496,-73.91167,Private room,150,2021
270315,Bedford-Stuyvesant,40.68611,-73.93089,Private room,40,2021
270345,East Village,40.72499,-73.99198,Entire home/apt,250,2021
271694,Midtown,40.75282,-73.97315,Entire home/apt,125,2021
272026,Washington Heights,40.85754,-73.92887,Entire home/apt,69,2021
272044,Lower East Side,40.72123,-73.98451,Entire home/apt,399,2021
273190,West Village,40.7327,-74.00267,Entire home/apt,900,2021
274329,Ridgewood,40.70749,-73.916,Entire home/apt,68,2021
274376,Clinton Hill,40.68321,-73.96741,Entire home/apt,135,2021
274743,Upper East Side,40.77549,-73.95128,Entire home/apt,95,2021
274995,Crown Heights,40.66824,-73.9617,Entire home/apt,150,2021
275976,Bedford-Stuyvesant,40.68413,-73.93538,Entire home/apt,120,2021
276317,Prospect Heights,40.67782,-73.97205,Entire home/apt,650,2021
276994,Morningside Heights,40.80504,-73.96375,Entire home/apt,230,2021
277207,Greenpoint,40.72842,-73.958,Private room,75,2021
277883,Prospect-Lefferts Gardens,40.6556,-73.95389,Entire home/apt,75,2021
278090,East Harlem,40.79241,-73.93805,Private room,45,2021
278145,Astoria,40.77128,-73.91939,Private room,45,2021
278631,West Village,40.73725,-74.00841,Entire home/apt,250,2021
278876,Crown Heights,40.66883,-73.95296,Private room,60,2021
280315,Crown Heights,40.67265,-73.94486,Entire home/apt,250,2021
281521,West Village,40.73853,-74.00292,Entire home/apt,200,2021
281756,Greenpoint,40.73243,-73.95716,Entire home/apt,117,2021
281851,Harlem,40.8078,-73.95232,Private room,130,2021
282977,Park Slope,40.6732,-73.97998,Private room,125,2021
283072,Cypress Hills,40.68048,-73.86541,Private room,89,2021
283550,Hell's Kitchen,40.75981,-73.99138,Entire home/apt,175,2021
284855,West Village,40.73412,-74.00884,Entire home/apt,115,2021
285515,SoHo,40.72682,-74.00017,Entire home/apt,299,2021
286662,Crown Heights,40.67223,-73.95556,Entire home/apt,69,2021
286838,Harlem,40.80748,-73.95589,Private room,75,2021
287397,Bedford-Stuyvesant,40.69049,-73.93212,Entire home/apt,87,2021
287408,Hell's Kitchen,40.76198,-73.99361,Entire home/apt,171,2021
287421,Carroll Gardens,40.6846,-74.00074,Entire home/apt,140,2021
287845,Carroll Gardens,40.67933,-73.995,Entire home/apt,195,2021
288726,Little Italy,40.719,-73.99764,Private room,109,2021
289020,East Village,40.72976,-73.98684,Entire home/apt,188,2021
289665,West Village,40.72864,-74.00453,Entire home/apt,450,2021
289703,SoHo,40.72533,-73.9972,Entire home/apt,249,2021
290123,Flatiron District,40.742886,-73.9907,Entire home/apt,314,2021
292121,Hell's Kitchen,40.76387,-73.98742,Entire home/apt,157,2021
292266,Bushwick,40.69621,-73.91382,Private room,45,2021
292637,Crown Heights,40.67452,-73.96174,Entire home/apt,100,2021
292800,West Village,40.73431,-74.00225,Entire home/apt,130,2021
293837,Williamsburg,40.70753,-73.94469,Entire home/apt,150,2021
294227,Greenpoint,40.73778,-73.95366,Entire home/apt,313,2021
294242,Greenpoint,40.73778,-73.95366,Entire home/apt,313,2021
294250,Upper West Side,40.77702,-73.97904,Entire home/apt,150,2021
294259,Greenpoint,40.73778,-73.95366,Entire home/apt,313,2021
294263,Greenpoint,40.73778,-73.95366,Entire home/apt,313,2021
294280,Greenpoint,40.73778,-73.95366,Entire home/apt,313,2021
294490,Greenpoint,40.73778,-73.95366,Entire home/apt,285,2021
295231,Williamsburg,40.70951,-73.95015,Private room,63,2021
295998,Upper West Side,40.79131,-73.9694,Entire home/apt,400,2021
296361,Elmhurst,40.73849,-73.87232,Private room,59,2021
296717,Bedford-Stuyvesant,40.68907,-73.95384,Private room,55,2021
297611,Clinton Hill,40.69398,-73.96888,Private room,35,2021
298759,Bedford-Stuyvesant,40.68435,-73.94825,Private room,55,2021
298782,Bedford-Stuyvesant,40.68557,-73.94891,Private room,49,2021
299062,Upper East Side,40.77433,-73.95339,Private room,120,2021
299078,SoHo,40.7269,-74.00256,Entire home/apt,125,2021
301372,Fort Greene,40.6857,-73.97388,Private room,45,2021
302057,Flatbush,40.64226,-73.96681,Private room,75,2021
302238,Harlem,40.80752,-73.94778,Entire home/apt,395,2021
302280,Harlem,40.8058,-73.94759,Entire home/apt,250,2021
302309,Harlem,40.80528,-73.94742,Entire home/apt,395,2021
302705,Upper East Side,40.77298,-73.95813,Private room,60,2021
302758,East Harlem,40.79675,-73.93634,Entire home/apt,150,2021
303264,Harlem,40.8073,-73.94575,Entire home/apt,395,2021
305211,Williamsburg,40.71453,-73.96091,Entire home/apt,218,2021
305245,Harlem,40.80557,-73.94801,Entire home/apt,395,2021
306702,Fort Greene,40.68786,-73.97421,Private room,135,2021
306799,Bushwick,40.70674,-73.91959,Private room,67,2021
310272,Clifton,40.62449,-74.0781,Private room,61,2021
310325,Harlem,40.82359,-73.94601,Private room,75,2021
310524,Bedford-Stuyvesant,40.69533,-73.96058,Private room,90,2021
311003,Crown Heights,40.67687,-73.95651,Entire home/apt,250,2021
311316,Harlem,40.80193,-73.95098,Private room,149,2021
311356,Ridgewood,40.70167,-73.90927,Private room,82,2021
312415,Theater District,40.75672,-73.99003,Private room,104,2021
312429,Prospect Heights,40.67358,-73.96306,Private room,106,2021
314982,East Village,40.73216,-73.98678,Private room,79,2021
318021,Harlem,40.80272,-73.95316,Private room,110,2021
319646,Bayside,40.75537,-73.77159,Entire home/apt,90,2021
319798,Bay Ridge,40.63419,-74.02098,Private room,45,2021
320877,Williamsburg,40.71075,-73.95773,Entire home/apt,232,2021
321014,Gramercy,40.73231,-73.98469,Entire home/apt,275,2021
321136,Washington Heights,40.83249,-73.94466,Entire home/apt,140,2021
322037,Williamsburg,40.71923,-73.9582,Entire home/apt,190,2021
323453,Williamsburg,40.70571,-73.93284,Entire home/apt,225,2021
324800,Williamsburg,40.71376,-73.94326,Entire home/apt,160,2021
325429,Upper East Side,40.77534,-73.95106,Entire home/apt,159,2021
326832,Upper East Side,40.77516,-73.9537,Entire home/apt,162,2021
328040,Murray Hill,40.74838,-73.98214,Entire home/apt,349,2021
328744,Crown Heights,40.66763,-73.95836,Entire home/apt,188,2021
328788,Bedford-Stuyvesant,40.69897,-73.95002,Private room,70,2021
329310,Chinatown,40.71502,-73.9917,Entire home/apt,200,2021
333323,Hell's Kitchen,40.76269,-73.99361,Private room,96,2021
334607,Williamsburg,40.71529,-73.96032,Entire home/apt,200,2021
334781,Harlem,40.82904,-73.93892,Private room,40,2021
341525,Hell's Kitchen,40.75594,-73.99283,Entire home/apt,123,2021
342995,Harlem,40.81319,-73.94194,Private room,90,2021
343276,Hell's Kitchen,40.75622,-73.99455,Private room,83,2021
343971,Harlem,40.83243,-73.94817,Private room,200,2021
344082,Hell's Kitchen,40.75557,-73.99411,Entire home/apt,132,2021
344092,Sunset Park,40.64368,-74.02102,Entire home/apt,70,2021
346579,Lower East Side,40.71932,-73.98364,Entire home/apt,135,2021
350168,Park Slope,40.67534,-73.98345,Entire home/apt,145,2021
351530,Park Slope,40.67327,-73.97541,Entire home/apt,150,2021
351859,Chelsea,40.74828,-73.9917,Entire home/apt,265,2021
352651,Prospect-Lefferts Gardens,40.66,-73.95203,Private room,83,2021
353317,Chinatown,40.71481,-73.99059,Private room,120,2021
354095,East Village,40.73031,-73.98058,Entire home/apt,119,2021
355106,Prospect-Lefferts Gardens,40.66257,-73.95761,Private room,63,2021
361803,Upper East Side,40.77708,-73.95199,Shared room,80,2021
363016,Maspeth,40.72678,-73.90448,Entire home/apt,134,2021
364785,Park Slope,40.67979,-73.97648,Private room,80,2021
365439,SoHo,40.72458,-74.00343,Private room,80,2021
367810,Greenpoint,40.73626,-73.95634,Private room,120,2021
369409,Midtown,40.75822,-73.96329,Private room,60,2021
373618,Williamsburg,40.72038,-73.95885,Private room,179,2021
374548,Bedford-Stuyvesant,40.68329,-73.93536,Entire home/apt,90,2021
378460,Hell's Kitchen,40.75855,-73.99189,Entire home/apt,110,2021
380416,Park Slope,40.67566,-73.97949,Entire home/apt,66,2021
380730,Sheepshead Bay,40.59556,-73.94998,Entire home/apt,50,2021
382523,Harlem,40.80342,-73.94845,Private room,160,2021
382524,Harlem,40.80562,-73.94873,Private room,180,2021
385657,Williamsburg,40.70364,-73.93484,Private room,70,2021
385824,Spuyten Duyvil,40.88095,-73.91701,Entire home/apt,137,2021
386507,Harlem,40.80872,-73.94327,Shared room,150,2021
386555,Stapleton,40.62719,-74.08016,Private room,106,2021
386744,Upper East Side,40.77,-73.95842,Private room,85,2021
386799,Midtown,40.7616,-73.97715,Entire home/apt,250,2021
387666,Washington Heights,40.83521,-73.93836,Private room,99,2021
389482,Briarwood,40.71215,-73.81692,Private room,75,2021
392948,Williamsburg,40.71009,-73.96604,Private room,51,2021
393094,Battery Park City,40.70594,-74.01675,Entire home/apt,225,2021
394111,Briarwood,40.71044,-73.81703,Private room,75,2021
396636,Harlem,40.82903,-73.94204,Entire home/apt,135,2021
397034,Upper West Side,40.78221,-73.98357,Private room,126,2021
397297,East Village,40.72593,-73.98278,Entire home/apt,225,2021
398850,Chelsea,40.74854,-73.99626,Entire home/apt,275,2021
399946,Lower East Side,40.72135,-73.98947,Entire home/apt,100,2021
400039,Bushwick,40.70267,-73.92716,Entire home/apt,130,2021
403668,East Village,40.7294,-73.98042,Entire home/apt,147,2021
403712,East Village,40.72968,-73.98687,Entire home/apt,300,2021
404923,Windsor Terrace,40.64788,-73.97837,Entire home/apt,107,2021
405025,Long Island City,40.75434,-73.9354,Entire home/apt,213,2021
407469,Bushwick,40.68879,-73.91635,Private room,75,2021
408491,West Village,40.73633,-73.99925,Entire home/apt,145,2021
408983,Prospect-Lefferts Gardens,40.65975,-73.9572,Entire home/apt,220,2021
409262,Boerum Hill,40.68561,-73.98919,Entire home/apt,300,2021
409666,Brighton Beach,40.5767,-73.95565,Entire home/apt,75,2021
411918,Crown Heights,40.67128,-73.94307,Entire home/apt,180,2021
412061,Crown Heights,40.67159,-73.95604,Entire home/apt,125,2021
413504,Williamsburg,40.71294,-73.94461,Private room,122,2021
415304,East Village,40.73161,-73.98484,Entire home/apt,175,2021
416557,Greenpoint,40.72292,-73.94577,Entire home/apt,60,2021
417685,South Slope,40.66481,-73.97776,Entire home/apt,160,2021
419373,Bedford-Stuyvesant,40.68849,-73.94224,Entire home/apt,90,2021
419792,Lower East Side,40.71811,-73.98478,Entire home/apt,200,2021
421539,East Harlem,40.79018,-73.94872,Entire home/apt,228,2021
423015,Bedford-Stuyvesant,40.68877,-73.95408,Private room,35,2021
423275,Astoria,40.76456,-73.91749,Entire home/apt,150,2021
430427,Washington Heights,40.83559,-73.94095,Private room,40,2021
430665,Upper West Side,40.79288,-73.9642,Entire home/apt,250,2021
432090,Long Island City,40.7464,-73.94807,Private room,50,2021
433218,Prospect Heights,40.67793,-73.9702,Entire home/apt,130,2021
433414,Clinton Hill,40.68566,-73.96781,Entire home/apt,150,2021
435909,West Village,40.73553,-74.00418,Entire home/apt,151,2021
436916,Harlem,40.82577,-73.94487,Private room,55,2021
437352,South Slope,40.66902,-73.98884,Entire home/apt,90,2021
437906,East Village,40.72843,-73.98014,Entire home/apt,350,2021
438513,Prospect-Lefferts Gardens,40.65712,-73.96105,Entire home/apt,122,2021
439750,Williamsburg,40.71559,-73.94289,Private room,55,2021
439870,Park Slope,40.66943,-73.98188,Entire home/apt,345,2021
442649,Chelsea,40.74567,-73.99991,Entire home/apt,125,2021
444171,Bedford-Stuyvesant,40.68835,-73.92785,Entire home/apt,249,2021
444430,Mott Haven,40.81081,-73.9237,Private room,52,2021
447766,Kips Bay,40.73958,-73.98143,Private room,101,2021
448048,Jackson Heights,40.75243,-73.87843,Private room,99,2021
448049,Jackson Heights,40.74944,-73.89292,Private room,99,2021
449034,Williamsburg,40.71811,-73.95456,Private room,78,2021
449660,Windsor Terrace,40.64885,-73.97453,Private room,80,2021
449680,Longwood,40.81627,-73.90128,Entire home/apt,93,2021
450577,Upper West Side,40.7769,-73.97671,Entire home/apt,325,2021
450578,Sunset Park,40.6377,-74.01792,Private room,50,2021
452068,Kensington,40.64321,-73.97137,Entire home/apt,200,2021
452541,Windsor Terrace,40.66053,-73.98246,Entire home/apt,135,2021
453094,Clinton Hill,40.68818,-73.96383,Private room,79,2021
453255,Lower East Side,40.71776,-73.98486,Entire home/apt,225,2021
453317,Bedford-Stuyvesant,40.69039,-73.95418,Private room,59,2021
454334,Harlem,40.81669,-73.94267,Private room,65,2021
454763,Inwood,40.86667,-73.91813,Entire home/apt,99,2021
455734,Inwood,40.86909,-73.9239,Entire home/apt,95,2021
455801,Harlem,40.80705,-73.95202,Entire home/apt,264,2021
456110,Chelsea,40.74812,-73.99603,Entire home/apt,139,2021
456190,West Village,40.73491,-74.0058,Entire home/apt,168,2021
456457,Greenwich Village,40.73143,-74.00105,Entire home/apt,315,2021
456526,Harlem,40.81759,-73.94402,Private room,70,2021
457829,East Village,40.72899,-73.98975,Entire home/apt,151,2021
459066,Upper East Side,40.76719,-73.95303,Entire home/apt,150,2021
460999,Harlem,40.81431,-73.94788,Entire home/apt,80,2021
462454,Lower East Side,40.71909,-73.98751,Private room,250,2021
463042,SoHo,40.72371,-73.99663,Entire home/apt,204,2021
463107,Crown Heights,40.66786,-73.93783,Entire home/apt,250,2021
464231,Bedford-Stuyvesant,40.68905,-73.9541,Private room,65,2021
465706,Upper West Side,40.79903,-73.96297,Entire home/apt,164,2021
466277,Williamsburg,40.71116,-73.94721,Entire home/apt,261,2021
466457,Bedford-Stuyvesant,40.68928,-73.93908,Entire home/apt,100,2021
467569,Lower East Side,40.71937,-73.98387,Entire home/apt,375,2021
467634,Jamaica,40.67595,-73.76463,Shared room,39,2021
467866,West Village,40.73054,-74.00613,Private room,100,2021
468613,Lower East Side,40.72152,-73.99279,Private room,1300,2021
470498,Battery Park City,40.71051,-74.01724,Private room,65,2021
471712,Harlem,40.80631,-73.95579,Private room,86,2021
471758,Tribeca,40.72254,-74.01074,Entire home/apt,500,2021
471845,Bedford-Stuyvesant,40.68308,-73.94403,Entire home/apt,145,2021
471914,Prospect-Lefferts Gardens,40.65958,-73.96118,Private room,110,2021
474283,Hell's Kitchen,40.76425,-73.98475,Entire home/apt,123,2021
476899,East Village,40.72682,-73.98372,Entire home/apt,110,2021
476983,Harlem,40.8239,-73.94242,Private room,59,2021
478053,Two Bridges,40.71101,-73.99518,Private room,115,2021
478832,Carroll Gardens,40.6748,-74.00032,Entire home/apt,150,2021
479002,Fort Greene,40.68687,-73.97074,Entire home/apt,493,2021
479285,Sunnyside,40.74709,-73.92056,Entire home/apt,100,2021
483414,Bedford-Stuyvesant,40.68476,-73.94867,Private room,55,2021
483505,Williamsburg,40.709,-73.96804,Entire home/apt,174,2021
484297,Clinton Hill,40.68375,-73.96458,Entire home/apt,375,2021
484312,South Slope,40.66029,-73.98566,Entire home/apt,286,2021
484728,Fort Hamilton,40.61211,-74.03451,Entire home/apt,105,2021
486350,Williamsburg,40.70799,-73.95305,Entire home/apt,215,2021
489018,East Village,40.72484,-73.98242,Entire home/apt,185,2021
491123,Prospect Heights,40.67379,-73.96623,Private room,109,2021
491529,Park Slope,40.67219,-73.97672,Entire home/apt,295,2021
491942,Upper West Side,40.79058,-73.97367,Entire home/apt,199,2021
492785,Clinton Hill,40.68657,-73.96262,Entire home/apt,250,2021
492810,Bayside,40.76763,-73.77003,Entire home/apt,125,2021
493611,Gowanus,40.68096,-73.98641,Entire home/apt,600,2021
494296,Cobble Hill,40.68705,-74.00002,Private room,75,2021
495249,Jackson Heights,40.75347,-73.89145,Private room,111,2021
496166,South Slope,40.66609,-73.98472,Entire home/apt,535,2021
498052,Williamsburg,40.71493,-73.96106,Private room,120,2021
498859,Brighton Beach,40.58294,-73.96384,Entire home/apt,169,2021
499249,Williamsburg,40.70528,-73.95756,Private room,190,2021
499763,Hell's Kitchen,40.76448,-73.98667,Private room,60,2021
500886,Bedford-Stuyvesant,40.69026,-73.92794,Private room,109,2021
501082,Harlem,40.82482,-73.94072,Private room,79,2021
503460,New Springville,40.59274,-74.16178,Private room,68,2021
503585,Bedford-Stuyvesant,40.6846,-73.95822,Entire home/apt,257,2021
503722,Williamsburg,40.7115,-73.95856,Entire home/apt,175,2021
503790,West Village,40.73082,-74.00248,Entire home/apt,129,2021
504322,Greenwich Village,40.73034,-74.00056,Entire home/apt,146,2021
504362,Prospect Heights,40.67707,-73.97062,Entire home/apt,248,2021
504437,Lower East Side,40.72103,-73.98835,Entire home/apt,67,2021
505029,East Village,40.72647,-73.97934,Entire home/apt,175,2021
505231,Upper East Side,40.77968,-73.95197,Private room,80,2021
505315,Bushwick,40.69204,-73.90661,Private room,85,2021
505581,Harlem,40.80009,-73.95107,Entire home/apt,75,2021
507393,Bedford-Stuyvesant,40.68567,-73.94865,Private room,49,2021
508372,Chelsea,40.74778,-73.99579,Entire home/apt,250,2021
509989,Flatbush,40.64186,-73.96428,Entire home/apt,371,2021
511960,East Village,40.73044,-73.98683,Entire home/apt,160,2021
512209,Brooklyn Heights,40.69923,-73.99402,Entire home/apt,950,2021
513343,Prospect Heights,40.67604,-73.96865,Entire home/apt,125,2021
513688,Boerum Hill,40.68607,-73.98074,Entire home/apt,355,2021
514548,Bushwick,40.69775,-73.92615,Entire home/apt,115,2021
516461,Chelsea,40.75029,-73.99624,Entire home/apt,502,2021
517626,Williamsburg,40.71596,-73.94245,Private room,95,2021
517654,Ridgewood,40.70499,-73.90128,Entire home/apt,70,2021
518566,Upper East Side,40.77124,-73.96119,Private room,79,2021
518960,Harlem,40.82896,-73.94655,Entire home/apt,90,2021
519310,Sunnyside,40.74506,-73.91251,Private room,150,2021
521018,Clinton Hill,40.69445,-73.96546,Entire home/apt,160,2021
521522,South Slope,40.66587,-73.98518,Private room,164,2021
523123,Windsor Terrace,40.6605,-73.98332,Entire home/apt,357,2021
525120,Chelsea,40.74135,-73.99833,Entire home/apt,135,2021
525523,East Harlem,40.80728,-73.9388,Private room,66,2021
